Unnamed: 0,State_Name,Crop_Type,Crop,N,P,K,pH,rainfall,temperature,Production_in_quintals,Area_in_acres,Yield_quintals_per_acre
48713,andhra pradesh,whole year,turmeric,25,60,100,4.96,1037.32,28.081818181818186,360,9.8842,36.42176402743773
48714,andhra pradesh,kharif,horsegram,20,60,20,6.12,654.34,29.26666666666667,17980,9874.3158,1.820885655692721
48715,andhra pradesh,kharif,jowar,80,40,40,5.4,654.34,29.26666666666667,24440,6570.52195,3.719643612
48716,andhra pradesh,kharif,maize,80,40,20,5.66,654.34,29.26666666666667,14610,1257.76445,11.61584746651092
48717,andhra pradesh,kharif,moong,20,40,20,5.58,654.34,29.26666666666667,1250,832.74385,1.5010618211110176
48718,andhra pradesh,kharif,onion,120,60,65,5.9,654.34,29.26666666666667,42420,617.7625,68.66716577972926
48719,andhra pradesh,kharif,ragi,50,40,20,5.5,654.34,29.26666666666667,143760,27796.84145,5.171810626707014
48720,andhra pradesh,kharif,rice,80,40,40,5.44,654.34,29.26666666666667,433310,47085.85775,9.202550844
48721,andhra pradesh,kharif,sesamum,30,15,30,6.48,654.34,29.26666666666667,860,2233.8292,0.3849891477826505
48722,andhra pradesh,kharif,sunflower,50,60,30,5.48,654.34,29.26666666666667,18220,7793.6917,2.3377881370390874
48723,andhra pradesh,rabi,horsegram,20,60,20,6.06,288.3,25.46,3040,5641.40715,0.5388726463396637
48724,andhra pradesh,rabi,jowar,80,40,40,5.32,288.3,25.46,390,61.77625,6.313105764755873
48725,andhra pradesh,rabi,maize,80,40,20,5.48,288.3,25.46,25590,874.7517,29.25401573955215
48726,andhra pradesh,rabi,moong,20,40,20,5.36,288.3,25.46,710,538.6889,1.3180149061916813
48727,andhra pradesh,rabi,onion,120,60,65,6.12,288.3,25.46,72440,867.3385499999999,83.51986660802751
48728,andhra pradesh,rabi,ragi,50,40,20,5.58,288.3,25.46,19610,2144.8714,9.14273928
48729,andhra pradesh,rabi,rice,80,40,40,5.42,288.3,25.46,691770,63807.4531,10.84152346459978
48730,andhra pradesh,rabi,sesamum,30,15,30,6.62,288.3,25.46,6980,2646.49455,2.6374511143429333
48731,andhra pradesh,rabi,sunflower,50,60,30,5.6,288.3,25.46,11150,4724.6476,2.3599643706760265
48734,andhra pradesh,whole year,coriander,10,20,20,6.48,1037.32,28.081818181818186,300,308.88125,0.9712470407316728
48735,andhra pradesh,whole year,potato,180,60,90,5,1037.32,28.081818181818186,187270,4675.2266,40.055812481901945
48736,andhra pradesh,whole year,sweetpotato,90,20,120,5,1037.32,28.081818181818186,4340,521.3915499999999,8.323878666618208
48737,andhra pradesh,whole year,turmeric,25,60,100,5,1037.32,28.081818181818186,7940,217.4524,36.51373817902216
48738,andhra pradesh,kharif,cotton,120,40,20,5.5,654.34,29.26666666666667,456160,39591.1631,11.521763047168474
48739,andhra pradesh,kharif,horsegram,20,60,20,6.18,654.34,29.26666666666667,40,24.7105,1.6187450678861213
48740,andhra pradesh,kharif,jowar,80,40,40,5.32,654.34,29.26666666666667,2880,1329.4249,2.1663502767249208
48741,andhra pradesh,kharif,maize,80,40,20,5.42,654.34,29.26666666666667,55560,4648.04505,11.953412542763544
48742,andhra pradesh,kharif,moong,20,40,20,5.34,654.34,29.26666666666667,230,153.2051,1.501255507
48743,andhra pradesh,kharif,onion,120,60,65,6.14,654.34,29.26666666666667,21890,318.76545,68.67118127137053
48744,andhra pradesh,kharif,ragi,50,40,20,5.56,654.34,29.26666666666667,3780,943.9411,4.004487144
48745,andhra pradesh,kharif,rice,80,40,40,5.58,654.34,29.26666666666667,7436140,554802.6171,13.40321723704097
48746,andhra pradesh,kharif,sesamum,30,15,30,6.52,654.34,29.26666666666667,1170,3031.97835,0.3858866604374005
48747,andhra pradesh,kharif,sunflower,50,60,30,5.46,654.34,29.26666666666667,2680,753.67025,3.555931788471152
48748,andhra pradesh,rabi,horsegram,20,60,20,5.82,288.3,25.46,4180,2550.1236,1.6391362363769348
48749,andhra pradesh,rabi,jowar,80,40,40,5.5,288.3,25.46,20,2.47105,8.093725339430607
48750,andhra pradesh,rabi,maize,80,40,20,5.42,288.3,25.46,410800,15058.5787,27.28013102591149
48751,andhra pradesh,rabi,moong,20,40,20,5.32,288.3,25.46,161440,153429.9656,1.0522064540735994
48752,andhra pradesh,rabi,onion,120,60,65,5.9,288.3,25.46,13840,195.21295,70.89693588463265
48753,andhra pradesh,rabi,ragi,50,40,20,5.4,288.3,25.46,580,86.48675,6.706229566956788
48754,andhra pradesh,rabi,rice,80,40,40,5.68,288.3,25.46,7662960,402541.4582,19.03644915288336
48755,andhra pradesh,rabi,sesamum,30,15,30,6.48,288.3,25.46,3110,3259.31495,0.9541882413051246
48756,andhra pradesh,rabi,sunflower,50,60,30,5.4,288.3,25.46,2600,719.07555,3.615753588061783
48759,andhra pradesh,whole year,coriander,10,20,20,6.44,1037.32,28.081818181818186,140,54.3631,2.575276244364284
48760,andhra pradesh,whole year,sweetpotato,90,20,120,4.96,1037.32,28.081818181818186,5490,148.263,37.02879342789503
48761,andhra pradesh,whole year,tapioca,50,50,50,5.4,1037.32,28.081818181818186,1420870,47691.265,29.793086847245508
48762,andhra pradesh,whole year,turmeric,25,60,100,5.08,1037.32,28.081818181818186,33630,1027.9568,32.71538259195328
48763,andhra pradesh,kharif,cotton,120,40,20,5.48,654.34,29.26666666666667,5932420,439520.7214,13.49747511585696
48764,andhra pradesh,kharif,jowar,80,40,40,5.38,654.34,29.26666666666667,9610,4440.47685,2.164181984193882
48765,andhra pradesh,kharif,maize,80,40,20,5.68,654.34,29.26666666666667,81210,6792.91645,11.955100669610031
48766,andhra pradesh,kharif,moong,20,40,20,5.36,654.34,29.26666666666667,30530,20954.504,1.4569660059717948
48767,andhra pradesh,kharif,onion,120,60,65,6.16,654.34,29.26666666666667,143360,2088.03725,68.65777897401017
48768,andhra pradesh,kharif,rice,80,40,40,5.62,654.34,29.26666666666667,8339610,594050.3042,14.038558588452954
48769,andhra pradesh,kharif,sesamum,30,15,30,6.62,654.34,29.26666666666667,33230,21841.61095,1.521407925270274
48770,andhra pradesh,kharif,soyabean,20,60,20,5.48,654.34,29.26666666666667,6510,2634.1393,2.4713954952951807
48771,andhra pradesh,kharif,sunflower,50,60,30,5.44,654.34,29.26666666666667,1670,642.473,2.599331022470984
48772,andhra pradesh,rabi,jowar,80,40,40,5.48,288.3,25.46,80430,3743.64075,21.48443330199352
48773,andhra pradesh,rabi,maize,80,40,20,5.58,288.3,25.46,2797140,81020.7874,34.52373260939204
48774,andhra pradesh,rabi,moong,20,40,20,5.38,288.3,25.46,28010,19331.02415,1.4489661687169326
48775,andhra pradesh,rabi,onion,120,60,65,5.96,288.3,25.46,53440,973.5937,54.88942666740756
48776,andhra pradesh,rabi,ragi,50,40,20,5.54,288.3,25.46,180,27.18155,6.622138914079587
48777,andhra pradesh,rabi,rapeseed,50,40,20,4.88,288.3,25.46,920,3350.7438,0.2745659038449911
48778,andhra pradesh,rabi,rice,80,40,40,5.58,288.3,25.46,709220,52502.39935,13.508335024311608
48779,andhra pradesh,rabi,sesamum,30,15,30,6.56,288.3,25.46,1900,1989.19525,0.955160133
48780,andhra pradesh,rabi,sunflower,50,60,30,5.4,288.3,25.46,530,145.79195,3.635317313473069
48783,andhra pradesh,whole year,coriander,10,20,20,6.68,1037.32,28.081818181818186,100,39.5368,2.5292891685720646
48784,andhra pradesh,whole year,sweetpotato,90,20,120,4.98,1037.32,28.081818181818186,4390,118.6104,37.01193150010455
48785,andhra pradesh,whole year,tapioca,50,50,50,5.36,1037.32,28.081818181818186,360,12.35525,29.137411221950185
48786,andhra pradesh,whole year,turmeric,25,60,100,5.18,1037.32,28.081818181818186,341840,11974.7083,28.546833161689623
48787,andhra pradesh,kharif,cotton,120,40,20,5.36,654.34,29.26666666666667,158150,68490.09285,2.309093088052369
48788,andhra pradesh,kharif,horsegram,20,60,20,5.9,654.34,29.26666666666667,630,358.30225,1.7582920564969935
48789,andhra pradesh,kharif,jowar,80,40,40,5.66,654.34,29.26666666666667,9220,4996.4631,1.8453053320858108
48790,andhra pradesh,kharif,maize,80,40,20,5.68,654.34,29.26666666666667,3590,308.88125,11.62258958742235
48791,andhra pradesh,kharif,moong,20,40,20,5.34,654.34,29.26666666666667,3150,2090.5083,1.5068105685110171
48792,andhra pradesh,kharif,onion,120,60,65,5.86,654.34,29.26666666666667,172860,4573.91355,37.79258136612573
48793,andhra pradesh,kharif,ragi,50,40,20,5.62,654.34,29.26666666666667,350,61.77625,5.665607737601425
48794,andhra pradesh,kharif,rice,80,40,40,5.54,654.34,29.26666666666667,1496190,115971.3186,12.901379565757564
48795,andhra pradesh,kharif,sesamum,30,15,30,6.54,654.34,29.26666666666667,240,627.6467,0.3823807246975089
48796,andhra pradesh,kharif,sunflower,50,60,30,5.56,654.34,29.26666666666667,380110,125724.553,3.023355351688288
48797,andhra pradesh,rabi,horsegram,20,60,20,5.92,288.3,25.46,460,847.57015,0.542727938
48798,andhra pradesh,rabi,jowar,80,40,40,5.54,288.3,25.46,6320,4541.7899,1.391521875549549
48799,andhra pradesh,rabi,moong,20,40,20,5.32,288.3,25.46,200,148.263,1.3489542232384344
48800,andhra pradesh,rabi,onion,120,60,65,6.06,288.3,25.46,135880,1418.3827,95.79925079458457
48801,andhra pradesh,rabi,ragi,50,40,20,5.56,288.3,25.46,9760,1067.4936,9.142911957504944
48802,andhra pradesh,rabi,rice,80,40,40,5.46,288.3,25.46,114240,14057.80345,8.126447378946674
48803,andhra pradesh,rabi,sesamum,30,15,30,6.42,288.3,25.46,14320,5426.4258,2.638937770051145
48804,andhra pradesh,rabi,sunflower,50,60,30,5.42,288.3,25.46,347800,114135.3285,3.0472598162484195
48806,andhra pradesh,whole year,coriander,10,20,20,6.36,1037.32,28.081818181818186,5470,5557.39145,0.9842747355866032
48807,andhra pradesh,whole year,sweetpotato,90,20,120,5.12,1037.32,28.081818181818186,1810,217.4524,8.323660718391702
48808,andhra pradesh,whole year,turmeric,25,60,100,4.84,1037.32,28.081818181818186,255050,6983.1873,36.52343679797906
48809,andhra pradesh,kharif,cotton,120,40,20,5.68,654.34,29.26666666666667,1375440,118400.3608,11.616856496782251
48810,andhra pradesh,kharif,jowar,80,40,40,5.46,654.34,29.26666666666667,2430,1124.32775,2.161291491738063
48811,andhra pradesh,kharif,maize,80,40,20,5.38,654.34,29.26666666666667,354670,19244.5374,18.429645391216315
48812,andhra pradesh,kharif,moong,20,40,20,5.46,654.34,29.26666666666667,79520,32531.37325,2.444409567001602
48813,andhra pradesh,kharif,onion,120,60,65,6,654.34,29.26666666666667,1360,19.7684,68.79666538516015
48814,andhra pradesh,kharif,rice,80,40,40,5.6,654.34,29.26666666666667,8048490,606163.3913,13.27775665029674
48815,andhra pradesh,kharif,sesamum,30,15,30,6.54,654.34,29.26666666666667,940,2446.3395,0.3842475666194328
48816,andhra pradesh,kharif,soyabean,20,60,20,5.66,654.34,29.26666666666667,50,22.23945,2.248257038730724
48817,andhra pradesh,kharif,sunflower,50,60,30,5.58,654.34,29.26666666666667,1360,375.5996,3.620877125534745
48818,andhra pradesh,rabi,horsegram,20,60,20,6.04,288.3,25.46,2260,1378.8459,1.639051905655302
48819,andhra pradesh,rabi,jowar,80,40,40,5.42,288.3,25.46,9500,1250.3513,7.597864696105806
48820,andhra pradesh,rabi,maize,80,40,20,5.5,288.3,25.46,451700,13855.17735,32.60153144124135
48821,andhra pradesh,rabi,moong,20,40,20,5.54,288.3,25.46,47330,19172.87695,2.468591444227674
48822,andhra pradesh,rabi,onion,120,60,65,6.14,288.3,25.46,15940,224.86555,70.88680324754058
48823,andhra pradesh,rabi,rapeseed,50,40,20,5.14,288.3,25.46,420,1541.9352,0.2723849873846838
48824,andhra pradesh,rabi,rice,80,40,40,5.4,288.3,25.46,315840,24752.50785,12.759919193400032
48825,andhra pradesh,rabi,sesamum,30,15,30,6.58,288.3,25.46,1910,1999.07945,0.9554397650378528
48826,andhra pradesh,rabi,sunflower,50,60,30,5.34,288.3,25.46,1360,375.5996,3.620877125534745
48829,andhra pradesh,whole year,coriander,10,20,20,6.34,1037.32,28.081818181818186,90,34.5947,2.601554573388409
48830,andhra pradesh,whole year,sweetpotato,90,20,120,5.04,1037.32,28.081818181818186,1460,39.5368,36.92762186115214
48831,andhra pradesh,whole year,turmeric,25,60,100,5.04,1037.32,28.081818181818186,250650,4462.7163,56.16534485958697
48832,andhra pradesh,kharif,cotton,120,40,20,5.58,654.34,29.26666666666667,644880,184285.9669,3.499344040395297
48833,andhra pradesh,kharif,jowar,80,40,40,5.54,654.34,29.26666666666667,648710,40643.8304,15.960848020859766
48834,andhra pradesh,kharif,maize,80,40,20,5.66,654.34,29.26666666666667,207820,17892.87305,11.614680293056685
48835,andhra pradesh,kharif,moong,20,40,20,5.42,654.34,29.26666666666667,20650,13716.79855,1.5054533260605478
48836,andhra pradesh,kharif,onion,120,60,65,5.9,654.34,29.26666666666667,2343670,32422.64705,72.28496786168482
48837,andhra pradesh,kharif,ragi,50,40,20,5.44,654.34,29.26666666666667,220,39.5368,5.564436170858542
48838,andhra pradesh,kharif,rice,80,40,40,5.62,654.34,29.26666666666667,2107020,151883.0883,13.87264391498176
48839,andhra pradesh,kharif,sesamum,30,15,30,6.66,654.34,29.26666666666667,190,491.73895,0.3863838729878933
48840,andhra pradesh,kharif,sunflower,50,60,30,5.66,654.34,29.26666666666667,1065270,498235.3405,2.1380859877138807
48841,andhra pradesh,rabi,horsegram,20,60,20,6.14,288.3,25.46,1300,2424.10005,0.5362814954770534
48842,andhra pradesh,rabi,jowar,80,40,40,5.42,288.3,25.46,1397450,214084.3589,6.527567018472074
48843,andhra pradesh,rabi,maize,80,40,20,5.5,288.3,25.46,55590,1900.23745,29.25423872684964
48844,andhra pradesh,rabi,moong,20,40,20,5.36,288.3,25.46,840,637.5309,1.317583194791029
48845,andhra pradesh,rabi,onion,120,60,65,6.06,288.3,25.46,179280,2354.91065,76.13027695976491
48846,andhra pradesh,rabi,rapeseed,50,40,20,5.06,288.3,25.46,7500,3847.42485,1.949355813928373
48847,andhra pradesh,rabi,rice,80,40,40,5.4,288.3,25.46,375490,29795.9209,12.602060572660468
48848,andhra pradesh,rabi,sesamum,30,15,30,6.36,288.3,25.46,740,281.6997,2.626910855780109
48849,andhra pradesh,rabi,sunflower,50,60,30,5.58,288.3,25.46,687880,297684.9225,2.310765336512931
48851,andhra pradesh,whole year,coriander,10,20,20,6.62,1037.32,28.081818181818186,24510,22602.69435,1.0843839951319785
48852,andhra pradesh,whole year,potato,180,60,90,4.94,1037.32,28.081818181818186,14060,350.8891,40.069640236758566
48853,andhra pradesh,whole year,sweetpotato,90,20,120,4.82,1037.32,28.081818181818186,530,64.2473,8.249373903650426
48854,andhra pradesh,whole year,turmeric,25,60,100,5.04,1037.32,28.081818181818186,141510,3874.6064,36.52241941271764
48855,andhra pradesh,kharif,cotton,120,40,20,5.62,654.34,29.26666666666667,576600,105311.2089,5.475200655492618
48856,andhra pradesh,kharif,jowar,80,40,40,5.36,654.34,29.26666666666667,11040,5097.77615,2.1656502120046994
48857,andhra pradesh,kharif,maize,80,40,20,5.58,654.34,29.26666666666667,81450,15797.42265,5.155904339876607
48858,andhra pradesh,kharif,moong,20,40,20,5.56,654.34,29.26666666666667,56980,57466.7388,0.991530078
48859,andhra pradesh,kharif,onion,120,60,65,6.16,654.34,29.26666666666667,14420,210.03925,68.65383493799374
48860,andhra pradesh,kharif,ragi,50,40,20,5.54,654.34,29.26666666666667,800,200.15505,3.996901402187954
48861,andhra pradesh,kharif,rice,80,40,40,5.34,654.34,29.26666666666667,954460,67793.25675,14.078981387776448
48862,andhra pradesh,kharif,sesamum,30,15,30,6.54,654.34,29.26666666666667,8410,129851.2065,0.064766437
48863,andhra pradesh,kharif,sunflower,50,60,30,5.42,654.34,29.26666666666667,343740,72416.5913,4.746702293345862
48864,andhra pradesh,rabi,horsegram,20,60,20,6.12,288.3,25.46,3330,2033.67415,1.6374304605287922
48865,andhra pradesh,rabi,jowar,80,40,40,5.6,288.3,25.46,42800,12471.38935,3.431855008199227
48866,andhra pradesh,rabi,maize,80,40,20,5.34,288.3,25.46,139400,7180.8713,19.41268603435352
48867,andhra pradesh,rabi,moong,20,40,20,5.4,288.3,25.46,1140,694.36505,1.6417877023044292
48868,andhra pradesh,rabi,onion,120,60,65,6.18,288.3,25.46,6130,86.48675,70.87790904387089
48869,andhra pradesh,rabi,ragi,50,40,20,5.36,288.3,25.46,41880,6249.28545,6.7015661766578445
48870,andhra pradesh,rabi,rapeseed,50,40,20,5.06,288.3,25.46,10,24.7105,0.4046862669715303
48871,andhra pradesh,rabi,rice,80,40,40,5.54,288.3,25.46,2204910,163420.4207,13.49225507
48872,andhra pradesh,rabi,sesamum,30,15,30,6.5,288.3,25.46,80,88.95779999999999,0.8993028154922896
48873,andhra pradesh,rabi,sunflower,50,60,30,5.6,288.3,25.46,335570,68870.63455,4.872468537463185
48876,andhra pradesh,whole year,coriander,10,20,20,6.4,1037.32,28.081818181818186,9570,3849.8959,2.4857814986633797
48877,andhra pradesh,whole year,sweetpotato,90,20,120,5.18,1037.32,28.081818181818186,21870,531.27575,41.16506352868543
48878,andhra pradesh,whole year,turmeric,25,60,100,4.84,1037.32,28.081818181818186,7190,219.92345,32.69319393
48879,andhra pradesh,kharif,cotton,120,40,20,5.32,654.34,29.26666666666667,182180,15812.24895,11.521447744471542
48880,andhra pradesh,kharif,jowar,80,40,40,5.68,654.34,29.26666666666667,100,44.4789,2.248257038730724
48881,andhra pradesh,kharif,maize,80,40,20,5.62,654.34,29.26666666666667,1620,135.90775,11.919850045343257
48882,andhra pradesh,kharif,moong,20,40,20,5.44,654.34,29.26666666666667,4950,3288.96755,1.5050315713817244
48883,andhra pradesh,kharif,onion,120,60,65,5.9,654.34,29.26666666666667,20360,296.526,68.66176996
48884,andhra pradesh,kharif,ragi,50,40,20,5.66,654.34,29.26666666666667,1200,298.99705,4.013417523684598
48885,andhra pradesh,kharif,rice,80,40,40,5.38,654.34,29.26666666666667,564320,47755.5123,11.816855747561522
48886,andhra pradesh,kharif,sesamum,30,15,30,6.48,654.34,29.26666666666667,30170,78473.13485,0.3844627853553884
48887,andhra pradesh,kharif,sunflower,50,60,30,5.38,654.34,29.26666666666667,146790,65285.141,2.248444251655978
48888,andhra pradesh,rabi,horsegram,20,60,20,5.92,288.3,25.46,1260,766.0255,1.6448538593036397
48889,andhra pradesh,rabi,jowar,80,40,40,5.62,288.3,25.46,3000,395.368,7.5878675057161935
48890,andhra pradesh,rabi,maize,80,40,20,5.56,288.3,25.46,720,24.7105,29.137411221950185
48891,andhra pradesh,rabi,moong,20,40,20,5.66,288.3,25.46,20610,9592.6161,2.148527553395992
48892,andhra pradesh,rabi,onion,120,60,65,6,288.3,25.46,530,7.41315,71.49457383163703
48893,andhra pradesh,rabi,ragi,50,40,20,5.62,288.3,25.46,6020,894.5201,6.729865544664676
48894,andhra pradesh,rabi,rice,80,40,40,5.68,288.3,25.46,5769330,413705.6621,13.945494416034183
48895,andhra pradesh,rabi,sesamum,30,15,30,6.62,288.3,25.46,520,541.15995,0.9608988987451862
48896,andhra pradesh,rabi,sunflower,50,60,30,5.48,288.3,25.46,140430,62522.5071,2.2460711592289937
48899,andhra pradesh,whole year,coriander,10,20,20,6.64,1037.32,28.081818181818186,150,59.3052,2.5292891685720646
48900,andhra pradesh,whole year,sweetpotato,90,20,120,5.06,1037.32,28.081818181818186,17710,341.0049,51.93473759467973
48901,andhra pradesh,whole year,turmeric,25,60,100,4.82,1037.32,28.081818181818186,9540,291.5839,32.717855821257615
48902,andhra pradesh,kharif,cotton,120,40,20,5.38,654.34,29.26666666666667,71890,6239.40125,11.521938903993393
48903,andhra pradesh,kharif,jowar,80,40,40,5.52,654.34,29.26666666666667,1670,773.4386499999999,2.1591887087618398
48904,andhra pradesh,kharif,maize,80,40,20,5.48,654.34,29.26666666666667,32910,2752.7497,11.955318712776538
48905,andhra pradesh,kharif,moong,20,40,20,5.54,654.34,29.26666666666667,2800,1858.2296,1.5068105685110171
48906,andhra pradesh,kharif,onion,120,60,65,6.06,654.34,29.26666666666667,7300,106.25515,68.70255229981794
48907,andhra pradesh,kharif,ragi,50,40,20,5.38,654.34,29.26666666666667,20460,4089.58775,5.0029492581495525
48908,andhra pradesh,kharif,rice,80,40,40,5.38,654.34,29.26666666666667,4485610,471463.9848,9.514215603082713
48909,andhra pradesh,kharif,sesamum,30,15,30,6.54,654.34,29.26666666666667,2120,5503.02835,0.3852424274717756
48910,andhra pradesh,kharif,sunflower,50,60,30,5.62,654.34,29.26666666666667,8950,2471.05,3.621942089395196
48911,andhra pradesh,rabi,horsegram,20,60,20,5.96,288.3,25.46,46580,28777.8483,1.618606072087745
48912,andhra pradesh,rabi,jowar,80,40,40,5.68,288.3,25.46,280,37.06575,7.554143650135233
48913,andhra pradesh,rabi,maize,80,40,20,5.58,288.3,25.46,54000,1845.87435,29.254428937700983
48914,andhra pradesh,rabi,moong,20,40,20,5.64,288.3,25.46,99680,69382.1419,1.4366809278339676
48915,andhra pradesh,rabi,onion,120,60,65,5.94,288.3,25.46,234240,3083.8704,75.95649933927184
48916,andhra pradesh,rabi,ragi,50,40,20,5.5,288.3,25.46,18630,2396.9185,7.772479539875886
48917,andhra pradesh,rabi,rice,80,40,40,5.34,288.3,25.46,57430,5431.3679,10.57376356331892
48918,andhra pradesh,rabi,sesamum,30,15,30,6.66,288.3,25.46,8590,12266.2922,0.7002931171002106
48919,andhra pradesh,rabi,sunflower,50,60,30,5.54,288.3,25.46,8950,2471.05,3.621942089395196
48922,andhra pradesh,whole year,sweetpotato,90,20,120,5,1037.32,28.081818181818186,2200,59.3052,37.09624113905695
48923,andhra pradesh,whole year,tapioca,50,50,50,5.32,1037.32,28.081818181818186,11230,380.5417,29.510563494092764
48924,andhra pradesh,whole year,turmeric,25,60,100,5.14,1037.32,28.081818181818186,21420,654.82825,32.710867315208226
48925,andhra pradesh,kharif,cotton,120,40,20,5.56,654.34,29.26666666666667,85980,7462.571,11.521498421924562
48926,andhra pradesh,kharif,horsegram,20,60,20,5.84,654.34,29.26666666666667,370,207.5682,1.7825466521365028
48927,andhra pradesh,kharif,jowar,80,40,40,5.56,654.34,29.26666666666667,5850,2703.3287,2.163998776767324
48928,andhra pradesh,kharif,maize,80,40,20,5.5,654.34,29.26666666666667,117730,16719.1243,7.041636744096699
48929,andhra pradesh,kharif,moong,20,40,20,5.54,654.34,29.26666666666667,7910,5253.4523,1.5056765624387605
48930,andhra pradesh,kharif,onion,120,60,65,5.9,654.34,29.26666666666667,10690,155.67615,68.66819355437553
48931,andhra pradesh,kharif,ragi,50,40,20,5.54,654.34,29.26666666666667,289090,76320.8503,3.787824675218536
48932,andhra pradesh,kharif,rice,80,40,40,5.42,654.34,29.26666666666667,1607710,235211.8364,6.835157723983307
48933,andhra pradesh,kharif,sesamum,30,15,30,6.38,654.34,29.26666666666667,18840,18041.13605,1.0442801355627491
48934,andhra pradesh,kharif,sunflower,50,60,30,5.5,654.34,29.26666666666667,440,130.96565,3.359659574857987
48935,andhra pradesh,rabi,horsegram,20,60,20,5.82,288.3,25.46,48360,12169.92125,3.973731547359027
48936,andhra pradesh,rabi,jowar,80,40,40,5.58,288.3,25.46,1300,170.50245,7.624523870478107
48937,andhra pradesh,rabi,maize,80,40,20,5.38,288.3,25.46,104970,3587.9646,29.256141490359187
48938,andhra pradesh,rabi,moong,20,40,20,5.48,288.3,25.46,7120,5394.30215,1.3199112326327511
48939,andhra pradesh,rabi,onion,120,60,65,5.88,288.3,25.46,25750,363.24435,70.88892091508099
48940,andhra pradesh,rabi,ragi,50,40,20,5.36,288.3,25.46,11080,1645.7193,6.732618375442276
48941,andhra pradesh,rabi,rice,80,40,40,5.66,288.3,25.46,37010,6476.62205,5.714398603821571
48942,andhra pradesh,rabi,sesamum,30,15,30,6.64,288.3,25.46,9300,7635.5445,1.2179877937978096
48943,andhra pradesh,rabi,sunflower,50,60,30,5.62,288.3,25.46,380,106.25515,3.576297243004221
48946,andhra pradesh,whole year,potato,180,60,90,4.96,1037.32,28.081818181818186,17910,447.26005,40.04381790861938
48947,andhra pradesh,whole year,sweetpotato,90,20,120,5.04,1037.32,28.081818181818186,3690,368.18645,10.022096141778167
48948,andhra pradesh,whole year,tapioca,50,50,50,5.62,1037.32,28.081818181818186,24000,1289.8881,18.60626514811634
48949,andhra pradesh,whole year,turmeric,25,60,100,5.08,1037.32,28.081818181818186,81330,4146.4219,19.61450184314336
48950,andhra pradesh,kharif,cotton,120,40,20,5.48,654.34,29.26666666666667,386500,56769.9027,6.808184999760446
48951,andhra pradesh,kharif,jowar,80,40,40,5.34,654.34,29.26666666666667,1650,761.0834,2.167962144490341
48952,andhra pradesh,kharif,maize,80,40,20,5.46,654.34,29.26666666666667,177120,9380.1058,18.88251622918795
48953,andhra pradesh,kharif,moong,20,40,20,5.32,654.34,29.26666666666667,3260,2164.6398,1.5060242355333209
48954,andhra pradesh,kharif,onion,120,60,65,6.02,654.34,29.26666666666667,19340,281.6997,68.65467020376663
48955,andhra pradesh,kharif,ragi,50,40,20,5.44,654.34,29.26666666666667,72600,15063.5208,4.819590384208186
48956,andhra pradesh,kharif,rice,80,40,40,5.62,654.34,29.26666666666667,2913520,309387.8153,9.417048301
48957,andhra pradesh,kharif,sesamum,30,15,30,6.58,654.34,29.26666666666667,22520,46371.7243,0.4856407722582789
48958,andhra pradesh,kharif,sunflower,50,60,30,5.56,654.34,29.26666666666667,20,4.9421,4.046862669715304
48959,andhra pradesh,rabi,horsegram,20,60,20,5.82,288.3,25.46,63400,55554.1461,1.1412289532067887
48960,andhra pradesh,rabi,jowar,80,40,40,5.62,288.3,25.46,770,101.31305,7.600205501660447
48961,andhra pradesh,rabi,maize,80,40,20,5.34,288.3,25.46,182280,11969.7662,15.228367618408454
48962,andhra pradesh,rabi,moong,20,40,20,5.42,288.3,25.46,42150,45089.24935,0.9348126351098812
48963,andhra pradesh,rabi,onion,120,60,65,6.12,288.3,25.46,53440,753.67025,70.90634133429043
48964,andhra pradesh,rabi,ragi,50,40,20,5.58,288.3,25.46,15530,2644.0235,5.873624043054081
48965,andhra pradesh,rabi,rice,80,40,40,5.34,288.3,25.46,39790,5856.3885,6.794289688943962
48966,andhra pradesh,rabi,sesamum,30,15,30,6.4,288.3,25.46,11330,10687.29125,1.060137665846807
48967,andhra pradesh,rabi,sunflower,50,60,30,5.38,288.3,25.46,20,4.9421,4.046862669715304
48970,andhra pradesh,whole year,sweetpotato,90,20,120,5.08,1037.32,28.081818181818186,2930,79.0736,37.05408631958075
48971,andhra pradesh,whole year,tapioca,50,50,50,5.5,1037.32,28.081818181818186,11380,385.4838,29.52134434702574
48972,andhra pradesh,whole year,turmeric,25,60,100,4.92,1037.32,28.081818181818186,2830,86.48675,32.72177530084088
48973,andhra pradesh,kharif,cotton,120,40,20,5.68,654.34,29.26666666666667,248520,21569.79545,11.52166697992493
48974,andhra pradesh,kharif,jowar,80,40,40,5.58,654.34,29.26666666666667,2030,938.999,2.161876636716333
48975,andhra pradesh,kharif,maize,80,40,20,5.66,654.34,29.26666666666667,63450,5307.8154,11.954070595597578
48976,andhra pradesh,kharif,moong,20,40,20,5.5,654.34,29.26666666666667,590,390.4259,1.5111702374253346
48977,andhra pradesh,kharif,rice,80,40,40,5.46,654.34,29.26666666666667,8421220,603516.8968,13.953577845705942
48978,andhra pradesh,kharif,sunflower,50,60,30,5.44,654.34,29.26666666666667,22540,6224.57495,3.621130789018775
48979,andhra pradesh,rabi,horsegram,20,60,20,6.18,288.3,25.46,1770,1079.84885,1.6391182895643217
